Timestamp_Epoch_ms,ECG_mV,HR_BPM
1780608030208,-0.046,85
1780608030216,-0.057,85
1780608030223,-0.055,85
1780608030231,-0.048,85
1780608030239,-0.041,85
1780608030247,-0.051,85
1780608030254,-0.069,85
1780608030262,-0.069,85
1780608030270,-0.046,85
1780608030277,0.032,85
1780608030285,0.243,85
1780608030293,0.531,85
1780608030300,0.596,85
1780608030308,0.262,85
1780608030316,-0.162,85
1780608030323,-0.241,85
1780608030354,-0.092,84
1780608030362,-0.057,84
1780608030369,-0.102,84
1780608030377,-0.09,84
1780608030385,-0.064,84
1780608030393,-0.071,84
1780608030400,-0.074,84
1780608030408,-0.069,84
1780608030416,-0.069,84
1780608030423,-0.064,84
1780608030431,-0.057,84
1780608030439,-0.053,84
1780608030446,-0.039,84
1780608030454,-0.032,84
1780608030462,-0.037,84
1780608030469,-0.025,84
1780608030477,-0.011,84
1780608030485,-0.009,84
1780608030493,-0.002,84
1780608030500,0.002,84
1780608030508,0.0,84
1780608030516,0.011,84
1780608030523,0.02,84
1780608030531,0.018,84
1780608030539,0.013,84
1780608030546,-0.002,84
1780608030554,-0.011,84
1780608030562,-0.016,84
1780608030569,-0.039,84
1780608030577,-0.069,84
1780608030585,-0.076,84
1780608030593,-0.085,84
1780608030600,-0.104,84
1780608030608,-0.111,84
1780608030616,-0.111,84
1780608030623,-0.111,84
1780608030631,-0.111,84
1780608030639,-0.12,84
1780608030646,-0.12,84
1780608030654,-0.106,84
1780608030662,-0.097,84
1780608030669,-0.092,84
1780608030677,-0.095,84
1780608030685,-0.095,84
1780608030693,-0.081,84
1780608030700,-0.071,84
1780608030708,-0.078,84
1780608030716,-0.081,84
1780608030723,-0.078,84
1780608030731,-0.078,84
1780608030739,-0.071,84
1780608030746,-0.06,84
1780608030754,-0.06,84
1780608030762,-0.069,84
1780608030769,-0.076,84
1780608030777,-0.074,84
1780608030785,-0.067,84
1780608030793,-0.074,84
1780608030800,-0.078,84
1780608030808,-0.076,84
1780608030816,-0.083,84
1780608030823,-0.085,84
1780608030831,-0.078,84
1780608030839,-0.074,84
1780608030846,-0.069,84
1780608030854,-0.067,84
1780608030862,-0.069,84
1780608030869,-0.062,84
1780608030877,-0.057,84
1780608030885,-0.064,84
1780608030893,-0.067,84
1780608030900,-0.062,84
1780608030908,-0.06,84
1780608030897,-0.053,82
1780608030905,-0.041,82
1780608030913,-0.032,82
1780608030920,-0.032,82
1780608030928,-0.03,82
1780608030936,-0.03,82
1780608030943,-0.048,82
1780608030951,-0.076,82
1780608030959,-0.09,82
1780608030967,-0.088,82
1780608030974,-0.097,82
1780608030982,-0.106,82
1780608030990,-0.099,82
1780608030997,-0.092,82
1780608031005,-0.095,82
1780608031013,-0.085,82
1780608031020,-0.039,82
1780608031028,0.118,82
1780608031036,0.396,82
1780608031043,0.575,82
1780608031051,0.361,82
1780608031059,-0.102,82
1780608031067,-0.301,82
1780608031074,-0.169,82
1780608031082,-0.069,82
1780608031090,-0.09,82
1780608031097,-0.099,82
1780608031105,-0.095,82
1780608031113,-0.097,82
1780608031120,-0.095,82
1780608031128,-0.092,82
1780608031136,-0.088,82
1780608031143,-0.074,82
1780608031151,-0.069,82
1780608031159,-0.078,82
1780608031167,-0.076,82
1780608031174,-0.057,82
1780608031182,-0.044,82
1780608031190,-0.039,82
1780608031197,-0.037,82
1780608031205,-0.027,82
1780608031213,-0.013,82
1780608031220,-0.011,82
1780608031228,-0.009,82
1780608031236,-0.002,82
1780608031243,0.0,82
1780608031251,0.0,82
1780608031259,-0.004,82
1780608031267,-0.016,82
1780608031274,-0.03,82
1780608031282,-0.041,82
1780608031290,-0.053,82
1780608031297,-0.067,82
1780608031305,-0.081,82
1780608031313,-0.104,82
1780608031320,-0.118,82
1780608031328,-0.122,82
1780608031336,-0.134,82
1780608031343,-0.141,82
1780608031351,-0.136,82
1780608031359,-0.132,82
1780608031367,-0.125,82
1780608031374,-0.118,82
1780608031382,-0.111,82
1780608031390,-0.104,82
1780608031397,-0.095,82
1780608031405,-0.092,82
1780608031413,-0.09,82
1780608031420,-0.09,82
1780608031428,-0.088,82
1780608031436,-0.083,82
1780608031443,-0.085,82
1780608031451,-0.092,82
1780608031434,-0.092,82
1780608031442,-0.088,82
1780608031450,-0.088,82
1780608031457,-0.083,82
1780608031465,-0.083,82
1780608031473,-0.081,82
1780608031480,-0.085,82
1780608031488,-0.099,82
1780608031496,-0.109,82
1780608031503,-0.099,82
1780608031511,-0.095,82
1780608031519,-0.099,82
1780608031526,-0.095,82
1780608031534,-0.088,82
1780608031542,-0.088,82
1780608031550,-0.085,82
1780608031557,-0.074,82
1780608031565,-0.071,82
1780608031573,-0.071,82
1780608031580,-0.071,82
1780608031588,-0.071,82
1780608031596,-0.062,82
1780608031603,-0.06,82
1780608031611,-0.06,82
1780608031619,-0.044,82
1780608031626,-0.023,82
1780608031634,-0.025,82
1780608031642,-0.037,82
1780608031650,-0.032,82
1780608031657,-0.034,82
1780608031665,-0.062,82
1780608031673,-0.092,82
1780608031680,-0.09,82
1780608031688,-0.076,82
1780608031696,-0.076,82
1780608031703,-0.076,82
1780608031711,-0.076,82
1780608031719,-0.078,82
1780608031726,-0.064,82
1780608031734,-0.011,82
1780608031742,0.132,82
1780608031750,0.378,82
1780608031757,0.524,82
1780608031765,0.282,82
1780608031773,-0.162,82
1780608031780,-0.306,82
1780608031788,-0.155,82
1780608031796,-0.078,82
1780608031803,-0.095,82
1780608031811,-0.09,82
1780608031819,-0.092,82
1780608031826,-0.097,82
1780608031834,-0.081,82
1780608031842,-0.071,82
1780608031850,-0.071,82
1780608031857,-0.069,82
1780608031865,-0.062,82
1780608031873,-0.06,82
1780608031880,-0.048,82
1780608031888,-0.037,82
1780608031896,-0.03,82
1780608031903,-0.023,82
1780608031911,-0.018,82
1780608031919,-0.018,82
1780608031926,-0.016,82
1780608031934,-0.009,82
1780608031942,-0.004,82
1780608031950,0.0,82
1780608031957,0.002,82
1780608031965,0.0,82
1780608031973,-0.011,82
1780608031980,-0.03,82
1780608031988,-0.041,82
1780608032019,-0.048,82
1780608032027,-0.06,82
1780608032034,-0.078,82
1780608032042,-0.092,82
1780608032050,-0.115,82
1780608032057,-0.139,82
1780608032065,-0.136,82
1780608032073,-0.125,82
1780608032081,-0.127,82
1780608032088,-0.134,82
1780608032096,-0.125,82
1780608032104,-0.111,82
1780608032111,-0.104,82
1780608032119,-0.106,82
1780608032127,-0.097,82
1780608032134,-0.092,82
1780608032142,-0.09,82
1780608032150,-0.088,82
1780608032157,-0.083,82
1780608032165,-0.078,82
1780608032173,-0.074,82
1780608032181,-0.078,82
1780608032188,-0.09,82
1780608032196,-0.092,82
1780608032204,-0.081,82
1780608032211,-0.076,82
1780608032219,-0.078,82
1780608032227,-0.081,82
1780608032234,-0.078,82
1780608032242,-0.076,82
1780608032250,-0.074,82
1780608032257,-0.074,82
1780608032265,-0.074,82
1780608032273,-0.078,82
1780608032281,-0.078,82
1780608032288,-0.071,82
1780608032296,-0.064,82
1780608032304,-0.06,82
1780608032311,-0.06,82
1780608032319,-0.064,82
1780608032327,-0.067,82
1780608032334,-0.062,82
1780608032342,-0.057,82
1780608032350,-0.053,82
1780608032357,-0.041,82
1780608032365,-0.03,82
1780608032373,-0.032,82
1780608032381,-0.041,82
1780608032388,-0.037,82
1780608032396,-0.032,82
1780608032404,-0.048,82
1780608032411,-0.074,82
1780608032419,-0.083,82
1780608032427,-0.071,82
1780608032434,-0.067,82
1780608032442,-0.071,82
1780608032450,-0.069,82
1780608032457,-0.074,82
1780608032465,-0.076,82
1780608032473,-0.044,82
1780608032481,0.074,82
1780608032488,0.315,82
1780608032496,0.561,82
1780608032504,0.491,82
1780608032511,0.03,82
1780608032519,-0.329,82
1780608032527,-0.248,82
1780608032534,-0.09,82
1780608032542,-0.095,82
1780608032550,-0.102,82
1780608032557,-0.081,82
1780608032565,-0.081,82
1780608032573,-0.076,82
1780608032648,-0.062,82
1780608032656,-0.06,82
1780608032664,-0.062,82
1780608032672,-0.057,82
1780608032679,-0.046,82
1780608032687,-0.039,82
1780608032695,-0.037,82
1780608032702,-0.039,82
1780608032710,-0.041,82
1780608032718,-0.03,82
1780608032725,-0.016,82
1780608032733,-0.004,82
1780608032741,0.002,82
1780608032748,0.009,82
1780608032756,0.011,82
1780608032764,0.011,82
1780608032772,0.013,82
1780608032779,0.011,82
1780608032787,0.0,82
1780608032795,-0.02,82
1780608032802,-0.037,82
1780608032810,-0.046,82
1780608032818,-0.062,82
1780608032825,-0.076,82
1780608032833,-0.088,82
1780608032841,-0.097,82
1780608032848,-0.104,82
1780608032856,-0.109,82
1780608032864,-0.106,82
1780608032872,-0.099,82
1780608032879,-0.099,82
1780608032887,-0.095,82
1780608032895,-0.088,82
1780608032902,-0.083,82
1780608032910,-0.076,82
1780608032918,-0.069,82
1780608032925,-0.064,82
1780608032933,-0.057,82
1780608032941,-0.055,82
1780608032948,-0.057,82
1780608032956,-0.055,82
1780608032964,-0.048,82
1780608032972,-0.055,82
1780608032979,-0.064,82
1780608032987,-0.06,82
1780608032995,-0.055,82
1780608033002,-0.057,82
1780608033010,-0.053,82
1780608033018,-0.051,82
1780608033025,-0.057,82
1780608033033,-0.062,82
1780608033041,-0.057,82
1780608033048,-0.055,82
1780608033056,-0.06,82
1780608033064,-0.06,82
1780608033072,-0.055,82
1780608033079,-0.053,82
1780608033087,-0.048,82
1780608033095,-0.046,82
1780608033102,-0.046,82
1780608033110,-0.044,82
1780608033118,-0.044,82
1780608033125,-0.044,82
1780608033133,-0.039,82
1780608033141,-0.02,82
1780608033148,-0.002,82
1780608033156,-0.009,82
1780608033164,-0.025,82
1780608033172,-0.027,82
1780608033179,-0.027,82
1780608033187,-0.046,82
1780608033195,-0.074,82
1780608033202,-0.083,82
1780608033146,-0.069,81
1780608033154,-0.064,81
1780608033162,-0.067,81
1780608033169,-0.064,81
1780608033177,-0.076,81
1780608033185,-0.071,81
1780608033192,-0.016,81
1780608033200,0.122,81
1780608033208,0.382,81
1780608033215,0.614,81
1780608033223,0.482,81
1780608033231,-0.004,81
1780608033238,-0.296,81
1780608033246,-0.176,81
1780608033254,-0.048,81
1780608033262,-0.067,81
1780608033269,-0.078,81
1780608033277,-0.069,81
1780608033285,-0.067,81
1780608033292,-0.057,81
1780608033300,-0.048,81
1780608033308,-0.046,81
1780608033315,-0.046,81
1780608033323,-0.034,81
1780608033331,-0.018,81
1780608033338,-0.013,81
1780608033346,-0.006,81
1780608033354,0.002,81
1780608033362,0.004,81
1780608033369,0.004,81
1780608033377,0.013,81
1780608033385,0.018,81
1780608033392,0.025,81
1780608033400,0.03,81
1780608033408,0.03,81
1780608033415,0.03,81
1780608033423,0.032,81
1780608033431,0.025,81
1780608033438,0.013,81
1780608033446,0.004,81
1780608033454,-0.006,81
1780608033462,-0.025,81
1780608033469,-0.055,81
1780608033477,-0.081,81
1780608033485,-0.099,81
1780608033492,-0.113,81
1780608033500,-0.12,81
1780608033508,-0.118,81
1780608033515,-0.111,81
1780608033523,-0.106,81
1780608033531,-0.106,81
1780608033538,-0.106,81
1780608033546,-0.102,81
1780608033554,-0.095,81
1780608033562,-0.088,81
1780608033569,-0.083,81
1780608033577,-0.085,81
1780608033585,-0.09,81
1780608033592,-0.088,81
1780608033600,-0.081,81
1780608033608,-0.074,81
1780608033615,-0.071,81
1780608033623,-0.069,81
1780608033631,-0.067,81
1780608033638,-0.067,81
1780608033646,-0.067,81
1780608033654,-0.06,81
1780608033662,-0.055,81
1780608033669,-0.057,81
1780608033677,-0.064,81
1780608033685,-0.06,81
1780608033692,-0.053,81
1780608033700,-0.053,81
1780608033729,-0.053,81
1780608033736,-0.051,81
1780608033744,-0.057,81
1780608033752,-0.06,81
1780608033759,-0.053,81
1780608033767,-0.053,81
1780608033775,-0.062,81
1780608033782,-0.071,81
1780608033790,-0.083,81
1780608033798,-0.083,81
1780608033806,-0.069,81
1780608033813,-0.064,81
1780608033821,-0.048,81
1780608033829,-0.023,81
1780608033836,-0.025,81
1780608033844,-0.039,81
1780608033852,-0.032,81
1780608033859,-0.032,81
1780608033867,-0.053,81
1780608033875,-0.069,81
1780608033882,-0.067,81
1780608033890,-0.055,81
1780608033898,-0.051,81
1780608033906,-0.055,81
1780608033913,-0.06,81
1780608033921,-0.06,81
1780608033929,-0.048,81
1780608033936,0.0,81
1780608033944,0.155,81
1780608033952,0.433,81
1780608033959,0.621,81
1780608033967,0.401,81
1780608033975,-0.102,81
1780608033982,-0.317,81
1780608033990,-0.176,81
1780608033998,-0.088,81
1780608034006,-0.102,81
1780608034013,-0.092,81
1780608034021,-0.083,81
1780608034029,-0.085,81
1780608034036,-0.071,81
1780608034044,-0.06,81
1780608034052,-0.062,81
1780608034059,-0.055,81
1780608034067,-0.046,81
1780608034075,-0.037,81
1780608034082,-0.03,81
1780608034090,-0.02,81
1780608034098,-0.02,81
1780608034106,-0.018,81
1780608034113,-0.002,81
1780608034121,0.006,81
1780608034129,0.011,81
1780608034136,0.013,81
1780608034144,0.013,81
1780608034152,0.011,81
1780608034159,0.018,81
1780608034167,0.023,81
1780608034175,0.016,81
1780608034182,0.006,81
1780608034190,-0.004,81
1780608034198,-0.023,81
1780608034206,-0.044,81
1780608034213,-0.067,81
1780608034221,-0.083,81
1780608034229,-0.095,81
1780608034236,-0.109,81
1780608034244,-0.125,81
1780608034252,-0.127,81
1780608034259,-0.122,81
1780608034267,-0.115,81
1780608034275,-0.113,81
1780608034282,-0.115,81
1780608034312,-0.111,81
1780608034319,-0.099,81
1780608034327,-0.095,81
1780608034335,-0.095,81
1780608034342,-0.099,81
1780608034350,-0.099,81
1780608034358,-0.095,81
1780608034365,-0.09,81
1780608034373,-0.088,81
1780608034381,-0.085,81
1780608034388,-0.088,81
1780608034396,-0.097,81
1780608034404,-0.097,81
1780608034412,-0.09,81
1780608034419,-0.088,81
1780608034427,-0.09,81
1780608034435,-0.085,81
1780608034442,-0.085,81
1780608034450,-0.088,81
1780608034458,-0.083,81
1780608034465,-0.076,81
1780608034473,-0.074,81
1780608034481,-0.074,81
1780608034488,-0.078,81
1780608034496,-0.078,81
1780608034504,-0.076,81
1780608034512,-0.083,81
1780608034519,-0.09,81
1780608034527,-0.095,81
1780608034535,-0.092,81
1780608034542,-0.09,81
1780608034550,-0.088,81
1780608034558,-0.083,81
1780608034565,-0.078,81
1780608034573,-0.078,81
1780608034581,-0.069,81
1780608034588,-0.046,81
1780608034596,-0.032,81
1780608034604,-0.037,81
1780608034612,-0.041,81
1780608034619,-0.044,81
1780608034627,-0.055,81
1780608034635,-0.069,81
1780608034642,-0.074,81
1780608034650,-0.064,81
1780608034658,-0.062,81
1780608034665,-0.069,81
1780608034673,-0.071,81
1780608034681,-0.069,81
1780608034688,-0.062,81
1780608034696,-0.023,81
1780608034704,0.106,81
1780608034712,0.364,81
1780608034719,0.593,81
1780608034727,0.463,81
1780608034735,-0.013,81
1780608034742,-0.31,81
1780608034750,-0.208,81
1780608034758,-0.083,81
1780608034765,-0.09,81
1780608034773,-0.092,81
1780608034781,-0.078,81
1780608034788,-0.078,81
1780608034796,-0.078,81
1780608034804,-0.064,81
1780608034812,-0.055,81
1780608034819,-0.051,81
1780608034827,-0.044,81
1780608034835,-0.039,81
1780608034842,-0.037,81
1780608034850,-0.025,81
1780608034858,-0.013,81
1780608034865,-0.011,81
1780608034808,-0.002,81
1780608034816,0.004,81
1780608034823,-0.002,81
1780608034831,-0.002,81
1780608034839,0.016,81
1780608034846,0.027,81
1780608034854,0.023,81
1780608034862,0.013,81
1780608034870,0.006,81
1780608034877,0.006,81
1780608034885,0.002,81
1780608034893,-0.013,81
1780608034900,-0.037,81
1780608034908,-0.064,81
1780608034916,-0.09,81
1780608034923,-0.102,81
1780608034931,-0.118,81
1780608034939,-0.134,81
1780608034946,-0.134,81
1780608034954,-0.139,81
1780608034962,-0.153,81
1780608034970,-0.143,81
1780608034977,-0.129,81
1780608034985,-0.127,81
1780608034993,-0.127,81
1780608035000,-0.127,81
1780608035008,-0.125,81
1780608035016,-0.113,81
1780608035023,-0.106,81
1780608035031,-0.104,81
1780608035039,-0.097,81
1780608035046,-0.092,81
1780608035054,-0.088,81
1780608035062,-0.081,81
1780608035070,-0.076,81
1780608035077,-0.076,81
1780608035085,-0.078,81
1780608035093,-0.078,81
1780608035100,-0.078,81
1780608035108,-0.074,81
1780608035116,-0.067,81
1780608035123,-0.067,81
1780608035131,-0.069,81
1780608035139,-0.078,81
1780608035146,-0.083,81
1780608035154,-0.078,81
1780608035162,-0.076,81
1780608035170,-0.076,81
1780608035177,-0.071,81
1780608035185,-0.069,81
1780608035193,-0.071,81
1780608035200,-0.069,81
1780608035208,-0.06,81
1780608035216,-0.053,81
1780608035223,-0.053,81
1780608035231,-0.053,81
1780608035239,-0.046,81
1780608035246,-0.041,81
1780608035254,-0.046,81
1780608035262,-0.044,81
1780608035270,-0.034,81
1780608035277,-0.016,81
1780608035285,0.0,81
1780608035293,-0.006,81
1780608035300,-0.011,81
1780608035308,-0.004,81
1780608035316,-0.018,81
1780608035323,-0.037,81
1780608035331,-0.041,81
1780608035339,-0.039,81
1780608035346,-0.039,81
1780608035354,-0.041,81
1780608035362,-0.044,81
1780608035393,-0.039,81
1780608035401,-0.039,81
1780608035408,-0.041,81
1780608035416,-0.004,81
1780608035424,0.15,81
1780608035431,0.433,81
1780608035439,0.661,81
1780608035447,0.51,81
1780608035454,0.004,81
1780608035462,-0.303,81
1780608035470,-0.185,81
1780608035478,-0.057,81
1780608035485,-0.085,81
1780608035493,-0.09,81
1780608035501,-0.067,81
1780608035508,-0.074,81
1780608035516,-0.083,81
1780608035524,-0.078,81
1780608035531,-0.064,81
1780608035539,-0.053,81
1780608035547,-0.057,81
1780608035554,-0.057,81
1780608035562,-0.032,81
1780608035570,-0.006,81
1780608035578,-0.006,81
1780608035585,-0.009,81
1780608035593,0.0,81
1780608035601,0.009,81
1780608035608,0.011,81
1780608035616,0.016,81
1780608035624,0.03,81
1780608035631,0.044,81
1780608035639,0.046,81
1780608035647,0.048,81
1780608035654,0.041,81
1780608035662,0.03,81
1780608035670,0.023,81
1780608035678,0.009,81
1780608035685,-0.02,81
1780608035693,-0.055,81
1780608035701,-0.088,81
1780608035708,-0.109,81
1780608035716,-0.12,81
1780608035724,-0.127,81
1780608035731,-0.134,81
1780608035739,-0.139,81
1780608035747,-0.148,81
1780608035754,-0.15,81
1780608035762,-0.143,81
1780608035770,-0.129,81
1780608035778,-0.12,81
1780608035785,-0.118,81
1780608035793,-0.115,81
1780608035801,-0.111,81
1780608035808,-0.106,81
1780608035816,-0.099,81
1780608035824,-0.095,81
1780608035831,-0.097,81
1780608035839,-0.102,81
1780608035847,-0.097,81
1780608035854,-0.092,81
1780608035862,-0.085,81
1780608035870,-0.085,81
1780608035878,-0.092,81
1780608035885,-0.102,81
1780608035893,-0.099,81
1780608035901,-0.09,81
1780608035908,-0.09,81
1780608035916,-0.095,81
1780608035924,-0.097,81
1780608035931,-0.099,81
1780608035939,-0.099,81
1780608035947,-0.097,81
1780608035978,-0.097,82
1780608035986,-0.099,82
1780608035993,-0.097,82
1780608036001,-0.095,82
1780608036009,-0.09,82
1780608036017,-0.088,82
1780608036024,-0.092,82
1780608036032,-0.097,82
1780608036040,-0.102,82
1780608036047,-0.102,82
1780608036055,-0.09,82
1780608036063,-0.083,82
1780608036070,-0.081,82
1780608036078,-0.09,82
1780608036086,-0.097,82
1780608036093,-0.095,82
1780608036101,-0.09,82
1780608036109,-0.09,82
1780608036117,-0.085,82
1780608036124,-0.076,82
1780608036132,-0.06,82
1780608036140,-0.046,82
1780608036147,-0.044,82
1780608036155,-0.051,82
1780608036163,-0.051,82
1780608036170,-0.051,82
1780608036178,-0.064,82
1780608036186,-0.085,82
1780608036193,-0.085,82
1780608036201,-0.078,82
1780608036209,-0.085,82
1780608036217,-0.085,82
1780608036224,-0.078,82
1780608036232,-0.088,82
1780608036240,-0.09,82
1780608036247,-0.034,82
1780608036255,0.127,82
1780608036263,0.389,82
1780608036270,0.572,82
1780608036278,0.415,82
1780608036286,-0.018,82
1780608036293,-0.271,82
1780608036301,-0.18,82
1780608036309,-0.078,82
1780608036317,-0.102,82
1780608036324,-0.12,82
1780608036332,-0.109,82
1780608036340,-0.109,82
1780608036347,-0.104,82
1780608036355,-0.095,82
1780608036363,-0.092,82
1780608036370,-0.083,82
1780608036378,-0.069,82
1780608036386,-0.064,82
1780608036393,-0.057,82
1780608036401,-0.051,82
1780608036409,-0.041,82
1780608036417,-0.034,82
1780608036424,-0.027,82
1780608036432,-0.018,82
1780608036440,-0.009,82
1780608036447,-0.013,82
1780608036455,-0.011,82
1780608036463,0.0,82
1780608036470,0.006,82
1780608036478,0.011,82
1780608036486,0.011,82
1780608036493,0.004,82
1780608036501,-0.004,82
1780608036509,-0.016,82
1780608036517,-0.039,82
1780608036524,-0.071,82
1780608036532,-0.092,82
1780608036518,-0.102,82
1780608036526,-0.109,82
1780608036533,-0.118,82
1780608036541,-0.127,82
1780608036549,-0.134,82
1780608036556,-0.141,82
1780608036564,-0.143,82
1780608036572,-0.139,82
1780608036579,-0.132,82
1780608036587,-0.113,82
1780608036595,-0.106,82
1780608036602,-0.12,82
1780608036610,-0.125,82
1780608036618,-0.111,82
1780608036626,-0.099,82
1780608036633,-0.095,82
1780608036641,-0.095,82
1780608036649,-0.095,82
1780608036656,-0.09,82
1780608036664,-0.083,82
1780608036672,-0.074,82
1780608036679,-0.074,82
1780608036687,-0.083,82
1780608036695,-0.078,82
1780608036702,-0.064,82
1780608036710,-0.064,82
1780608036718,-0.071,82
1780608036726,-0.069,82
1780608036733,-0.076,82
1780608036741,-0.083,82
1780608036749,-0.074,82
1780608036756,-0.067,82
1780608036764,-0.069,82
1780608036772,-0.071,82
1780608036779,-0.069,82
1780608036787,-0.064,82
1780608036795,-0.057,82
1780608036802,-0.055,82
1780608036810,-0.06,82
1780608036818,-0.057,82
1780608036826,-0.053,82
1780608036833,-0.051,82
1780608036841,-0.046,82
1780608036849,-0.048,82
1780608036856,-0.06,82
1780608036864,-0.057,82
1780608036872,-0.046,82
1780608036879,-0.044,82
1780608036887,-0.046,82
1780608036895,-0.048,82
1780608036902,-0.051,82
1780608036910,-0.055,82
1780608036918,-0.069,82
1780608036926,-0.076,82
1780608036933,-0.062,82
1780608036941,-0.053,82
1780608036949,-0.041,82
1780608036956,-0.023,82
1780608036964,-0.023,82
1780608036972,-0.034,82
1780608036979,-0.034,82
1780608036987,-0.034,82
1780608036995,-0.053,82
1780608037002,-0.074,82
1780608037010,-0.074,82
1780608037018,-0.067,82
1780608037026,-0.074,82
1780608037033,-0.076,82
1780608037041,-0.071,82
1780608037049,-0.076,82
1780608037056,-0.074,82
1780608037064,-0.03,82
1780608037072,0.092,82
1780608037103,0.317,82
1780608037110,0.503,82
1780608037118,0.378,82
1780608037126,-0.034,82
1780608037134,-0.28,82
1780608037141,-0.192,82
1780608037149,-0.081,82
1780608037157,-0.092,82
1780608037164,-0.111,82
1780608037172,-0.102,82
1780608037180,-0.092,82
1780608037187,-0.092,82
1780608037195,-0.092,82
1780608037203,-0.083,82
1780608037210,-0.071,82
1780608037218,-0.064,82
1780608037226,-0.06,82
1780608037234,-0.053,82
1780608037241,-0.044,82
1780608037249,-0.041,82
1780608037257,-0.037,82
1780608037264,-0.027,82
1780608037272,-0.016,82
1780608037280,-0.009,82
1780608037287,-0.004,82
1780608037295,-0.004,82
1780608037303,-0.004,82
1780608037310,0.0,82
1780608037318,0.009,82
1780608037326,0.009,82
1780608037334,0.0,82
1780608037341,-0.006,82
1780608037349,-0.009,82
1780608037357,-0.018,82
1780608037364,-0.041,82
1780608037372,-0.06,82
1780608037380,-0.074,82
1780608037387,-0.097,82
1780608037395,-0.109,82
1780608037403,-0.102,82
1780608037410,-0.102,82
1780608037418,-0.106,82
1780608037426,-0.111,82
1780608037434,-0.113,82
1780608037441,-0.113,82
1780608037449,-0.106,82
1780608037457,-0.099,82
1780608037464,-0.097,82
1780608037472,-0.099,82
1780608037480,-0.111,82
1780608037487,-0.109,82
1780608037495,-0.092,82
1780608037503,-0.088,82
1780608037510,-0.09,82
1780608037518,-0.085,82
1780608037526,-0.09,82
1780608037534,-0.088,82
1780608037541,-0.081,82
1780608037549,-0.078,82
1780608037557,-0.081,82
1780608037564,-0.081,82
1780608037572,-0.081,82
1780608037580,-0.081,82
1780608037587,-0.081,82
1780608037595,-0.081,82
1780608037603,-0.081,82
1780608037610,-0.083,82
1780608037618,-0.085,82
1780608037626,-0.083,82
1780608037634,-0.078,82
1780608037641,-0.081,82
1780608037649,-0.078,82
1780608037657,-0.078,82
1780608037642,-0.09,82
1780608037650,-0.09,82
1780608037658,-0.083,82
1780608037665,-0.083,82
1780608037673,-0.085,82
1780608037681,-0.078,82
1780608037689,-0.074,82
1780608037696,-0.076,82
1780608037704,-0.076,82
1780608037712,-0.069,82
1780608037719,-0.071,82
1780608037727,-0.085,82
1780608037735,-0.092,82
1780608037742,-0.083,82
1780608037750,-0.078,82
1780608037758,-0.078,82
1780608037765,-0.083,82
1780608037773,-0.083,82
1780608037781,-0.081,82
1780608037789,-0.076,82
1780608037796,-0.057,82
1780608037804,-0.037,82
1780608037812,-0.039,82
1780608037819,-0.064,82
1780608037827,-0.067,82
1780608037835,-0.062,82
1780608037842,-0.074,82
